"protein"	"m_diff"	"pval"	"adjpval"	"drug"
"SLC35A5"	0.231031944309661	0.00290926206944737	0.331879665306958	"Aldoxorubicin"
"ARHGAP42"	0.502140649432688	0.00309647055555514	0.345639363841053	"Aldoxorubicin"
"ARPC3"	0.406874907405129	0.00345996975276771	0.356556345959717	"Aldoxorubicin"
"CLEC2D"	0.910218517634585	0.00347927368807523	0.356556345959717	"Aldoxorubicin"
"OSBPL8"	0.310129021331853	0.00362571218637383	0.356556345959717	"Aldoxorubicin"
"PCBP3"	0.923151320547143	0.0036674192972967	0.356556345959717	"Aldoxorubicin"
"P4HA2"	0.525171458596753	0.00379508576412147	0.359658923937366	"Aldoxorubicin"
"DENND1A"	0.437412701713733	0.00390244309261296	0.361707694146563	"Aldoxorubicin"
"RNF20"	0.117134222040165	0.00402592927215702	0.368449543893011	"Aldoxorubicin"
"ZFAND1"	0.208801542411187	0.00422566484522698	0.374895645180589	"Aldoxorubicin"
"CEMIP2"	0.889482721702114	0.00423029593829329	0.374895645180589	"Aldoxorubicin"
"NSMCE2"	0.167692728085319	0.00429752256781525	0.374895645180589	"Aldoxorubicin"
"IWS1"	0.157327419974965	0.00437855290701913	0.378781314398047	"Aldoxorubicin"
"TMEM131L"	0.489621613309902	0.0044959368444931	0.380055900208365	"Aldoxorubicin"
"SPATA33"	0.298559722064703	0.00455371254840976	0.380055900208365	"Aldoxorubicin"
"BTAF1"	0.13353020503343	0.00455822170440788	0.380055900208365	"Aldoxorubicin"
"UTY"	1.10264453674053	0.00469819232450554	0.385239916120732	"Aldoxorubicin"
"ATG7"	0.565984634418355	0.00471298230876919	0.385239916120732	"Aldoxorubicin"
"GAS2L3"	0.776222915117538	0.00491353844451486	0.394408887214217	"Aldoxorubicin"
"MID1"	0.878561945582322	0.00501481051463752	0.394408887214217	"Aldoxorubicin"
"ITIH4"	0.917177283020943	0.00508596739002928	0.396508221918423	"Aldoxorubicin"
"MED17"	0.129678377215354	0.00532233501644492	0.399336807428003	"Aldoxorubicin"
"LNPEP"	0.364483119267068	0.0054395840964074	0.399336807428003	"Aldoxorubicin"
"BROX"	0.28896351641205	0.00550377670391695	0.399336807428003	"Aldoxorubicin"
"WASF2"	0.265452466121068	0.00550483294662924	0.399336807428003	"Aldoxorubicin"
"BACH2"	1.01653725516831	0.00551617740034679	0.399336807428003	"Aldoxorubicin"
"SEMA4D"	0.73610067530198	0.00557786697592337	0.399336807428003	"Aldoxorubicin"
"CPM"	1.1089961112801	0.00589735229729605	0.41646540270905	"Aldoxorubicin"
"PPP6C"	0.140874788479819	0.0060733805835661	0.425998404310808	"Aldoxorubicin"
"MT-ND5"	0.39466564678229	0.00629651182798789	0.435760595242282	"Aldoxorubicin"
"TAF5L"	0.206882468631504	0.00640477477428076	0.43750795659764	"Aldoxorubicin"
"OGA"	0.341616721853265	0.00658833925756457	0.444113959953102	"Aldoxorubicin"
"STRBP"	0.384809956457667	0.00708774043597185	0.472127719140269	"Aldoxorubicin"
"ABI1"	0.258114651139012	0.00709783028104351	0.472127719140269	"Aldoxorubicin"
"FAM111A"	0.207562772478678	0.00726657376210115	0.472127719140269	"Aldoxorubicin"
"IRX2"	1.30249839588028	0.00746631233151888	0.474767877814782	"Aldoxorubicin"
"TADA2B"	0.209118373241418	0.00747527093286958	0.474767877814782	"Aldoxorubicin"
"HPS5"	0.176751671877741	0.0078442997674002	0.487614825660967	"Aldoxorubicin"
"CADM4"	0.846058971033308	0.0079135546499675	0.488991731079242	"Aldoxorubicin"
"FLI1"	0.706588336481333	0.00819901895183872	0.49194406907943	"Aldoxorubicin"
"AGR2"	1.04282735232324	0.00825967213332765	0.49194406907943	"Aldoxorubicin"
"EFNB2"	1.39153634546395	0.00846646496923061	0.49194406907943	"Aldoxorubicin"
"PATJ"	1.03822065458457	0.00863796553047057	0.49194406907943	"Aldoxorubicin"
"SSH1"	0.493384455558211	0.00867018427728197	0.49194406907943	"Aldoxorubicin"
"USP9Y"	0.706329987036062	0.00869465501320385	0.49194406907943	"Aldoxorubicin"
"NRBP2"	0.661812149939899	0.00875041858473252	0.49194406907943	"Aldoxorubicin"
"ZC3H4"	0.175688878253216	0.00876694468545368	0.49194406907943	"Aldoxorubicin"
"CA2"	0.631184591270649	0.00909841063615936	0.495393939854573	"Aldoxorubicin"
"ZNF114"	0.809078999618599	0.00915772141380508	0.495393939854573	"Aldoxorubicin"
"SMARCA2"	0.409010800296963	0.0091731408535588	0.495393939854573	"Aldoxorubicin"
"PDP1"	0.365819913856605	0.00917401194668057	0.495393939854573	"Aldoxorubicin"
"ZNF518B"	0.99500256251385	0.00924791992839063	0.495393939854573	"Aldoxorubicin"
"MYOF"	1.0909628814316	0.00926760105678254	0.495393939854573	"Aldoxorubicin"
"PTBP3"	0.306128375092452	0.009538241759214	0.50176755475379	"Aldoxorubicin"
"KDM5D"	0.717166815930743	0.0095678636501877	0.50176755475379	"Aldoxorubicin"
"ACTR2"	0.300626992984028	0.00957036661605341	0.50176755475379	"Aldoxorubicin"
"ZSCAN2"	0.470601200524959	0.00964310660352469	0.503040651513517	"Aldoxorubicin"
"KATNB1"	0.553130860266393	1.57212735359156e-11	3.07602438003725e-08	"Alisertib"
"FAM118B"	0.390336677700263	7.3968634668288e-10	8.0403905884429e-07	"Alisertib"
"SLC27A2"	1.63267597943894	1.81336794766692e-09	1.77401786320255e-06	"Alisertib"
"TRPC4AP"	0.474103591624813	2.92138113347073e-09	2.59817014806765e-06	"Alisertib"
"RAB9B"	0.765500818131712	1.27171965472729e-08	8.8865952729979e-06	"Alisertib"
"ARHGAP32"	0.981803358966244	3.80420188047156e-08	2.32603168729083e-05	"Alisertib"
"CD96"	1.06708658441963	5.87358672366941e-08	3.02427889040305e-05	"Alisertib"
"POLK"	0.219194758366666	7.78317605388108e-08	3.32098974680252e-05	"Alisertib"
"LRRC20"	0.289706964354785	7.80770358545006e-08	3.32098974680252e-05	"Alisertib"
"OSBPL5"	0.929673897799753	1.12966821475706e-07	4.60481006040346e-05	"Alisertib"
"C11orf95"	0.411457889383261	1.18874890601693e-07	4.65181221902545e-05	"Alisertib"
"DLG3"	0.439556038680914	2.88294850342291e-07	9.64189530499067e-05	"Alisertib"
"MAGI1"	1.4800586909249	3.04962557194677e-07	9.64189530499067e-05	"Alisertib"
"HNRNPLL"	1.33930461458439	3.05528727849035e-07	9.64189530499067e-05	"Alisertib"
"FLNA"	0.581494879659503	4.19161312475809e-07	0.000124262276362147	"Alisertib"
"ZNF219"	0.658872831337041	4.45540158968352e-07	0.000128197628681982	"Alisertib"
"FERMT1"	1.08276372185186	4.59936852427984e-07	0.000128558920780085	"Alisertib"
"BDH2"	0.450371748369412	5.32220753386567e-07	0.0001446309897328	"Alisertib"
"UNG"	0.59074234971044	6.225617127252e-07	0.00015616721116899	"Alisertib"
"GOLM1"	0.786528094952215	7.20481047222767e-07	0.000176211652124508	"Alisertib"
"TAX1BP3"	0.394644692283189	7.41768345539301e-07	0.000176993164010024	"Alisertib"
"GATA3"	1.14193036748657	1.1970684815005e-06	0.000266157294420894	"Alisertib"
"PLEKHA5"	0.844226404349221	1.34315362376325e-06	0.000285653736984259	"Alisertib"
"TTC28"	0.849045481740545	1.45507398027594e-06	0.000302872101043395	"Alisertib"
"TOP2A"	0.359150373383046	1.54134870343807e-06	0.000314146132619472	"Alisertib"
"EFNB2"	1.65476699063779	1.97428853560329e-06	0.000378714994976608	"Alisertib"
"AGAP3"	0.649385508703842	2.22490010289042e-06	0.000411808022542407	"Alisertib"
"DST"	0.506303658694084	2.27308936085965e-06	0.000411808022542407	"Alisertib"
"FLNC"	0.643718100837202	3.35124526372935e-06	0.000575179516053759	"Alisertib"
"MYEF2"	0.944608004130654	3.45241701922242e-06	0.000582327512052638	"Alisertib"
"NDRG2"	1.10228835233436	3.5177602674359e-06	0.000583292350785176	"Alisertib"
"GNAI1"	1.10081584392618	4.48159804406823e-06	0.000718745469919991	"Alisertib"
"GLDC"	1.45889252566827	4.72110391579102e-06	0.000744944509809412	"Alisertib"
"PROSER3"	0.242506890644838	4.9108839405497e-06	0.000762590120482503	"Alisertib"
"CD82"	1.01393133236216	5.85708870611154e-06	0.000865225570758508	"Alisertib"
"POGLUT2"	0.947157777694199	5.92559677407953e-06	0.000865225570758508	"Alisertib"
"MRC2"	0.92646182113775	6.91556124127869e-06	0.000994925523873962	"Alisertib"
"NCKAP1"	1.17139621084198	8.46295571526548e-06	0.00116863284146633	"Alisertib"
"EFCAB11"	0.662104532753365	8.83483921414261e-06	0.00120043377822163	"Alisertib"
"CYP4V2"	0.846673728419101	1.05545461325016e-05	0.00134097564693848	"Alisertib"
"APOBR"	0.72337964915098	1.80629534852768e-05	0.00218160338205509	"Alisertib"
"AASS"	0.751593630730108	1.85449011794442e-05	0.00221249717364028	"Alisertib"
"NCS1"	1.74779654242184	1.93180592391802e-05	0.0022278043608186	"Alisertib"
"MVB12B"	0.783628710723495	1.93563703025228e-05	0.0022278043608186	"Alisertib"
"LRP12"	0.56948730581993	2.1017651829841e-05	0.00239088009129458	"Alisertib"
"ZNF319"	0.293269122596795	2.59295292013097e-05	0.0028875396263309	"Alisertib"
"ZNF200"	0.203528676433213	2.5973984168161e-05	0.0028875396263309	"Alisertib"
"CDT1"	0.689473402592346	2.66172559554263e-05	0.00292580466305545	"Alisertib"
"RAB38"	0.553093530873747	2.85752111312519e-05	0.00310612544996708	"Alisertib"
"MAP1B"	1.18588355200574	3.28146132397976e-05	0.00348940610135804	"Alisertib"
"LACTB2"	0.827192786535992	3.49004225484857e-05	0.00367129928808426	"Alisertib"
"SGO1"	0.425082379939011	3.97847053750733e-05	0.00401251312045714	"Alisertib"
"JAM3"	1.07909495802973	4.02216145649291e-05	0.00401518423763981	"Alisertib"
"FER"	0.489894858571453	4.16100256424405e-05	0.00411182707939389	"Alisertib"
"PARP8"	0.304079749617385	4.33822823469239e-05	0.00424408868199956	"Alisertib"
"TMEM141"	0.25188892783395	4.4727951271889e-05	0.0042584431425718	"Alisertib"
"TANC2"	0.935081071765612	4.48348812925376e-05	0.0042584431425718	"Alisertib"
"PVR"	0.864642200300973	5.00750110096885e-05	0.00471042146834407	"Alisertib"
"NPHP4"	0.383393821282918	5.10315228777524e-05	0.00475467988869573	"Alisertib"
"IRAK3"	0.645480642492814	5.15767818048844e-05	0.00476014770186023	"Alisertib"
"CADM4"	0.879251845022841	6.37065873078272e-05	0.00566583221484067	"Alisertib"
"ZNF777"	0.290509048675816	6.4534465695545e-05	0.0056877538549506	"Alisertib"
"TANC1"	0.952398644687343	7.09155923059256e-05	0.00619435035293634	"Alisertib"
"THAP3"	0.281333679644643	7.31099822284003e-05	0.00632951288619859	"Alisertib"
"RNF169"	0.195427343243185	7.38068930839461e-05	0.00633379679859864	"Alisertib"
"CD109"	0.7435401836702	8.05730339111288e-05	0.00679522405821184	"Alisertib"
"CHSY1"	0.264989033409858	8.38114490790114e-05	0.00700792654991426	"Alisertib"
"AGRN"	0.678663557485525	9.13505310088968e-05	0.00757225701634131	"Alisertib"
"USP18"	0.486042403480707	0.000102278690858344	0.00818768394209689	"Alisertib"
"CD6"	0.924385680628437	0.000111301971280844	0.00857375736252361	"Alisertib"
"ZNF791"	0.550437149013949	0.000112462414174507	0.00859546717085312	"Alisertib"
"ARL4C"	1.50915365138821	0.000117094733358116	0.00888013780187944	"Alisertib"
"SH3GL1"	0.43926366814071	2.99838108627085e-06	0.0161582756739136	"Altiratinib"
"NIBAN2"	1.21270578991622	1.4907501264217e-05	0.0535576828752434	"Altiratinib"
"RARA"	0.708593392833865	4.67819475665877e-05	0.104721731259265	"Altiratinib"
"MAP3K7"	0.250957902147061	4.85812447853335e-05	0.104721731259265	"Altiratinib"
"PLCB2"	0.801927663905	7.53337251325179e-05	0.135324481579713	"Altiratinib"
"MED25"	0.267951047604042	0.000146458159199428	0.177272933340162	"Altiratinib"
"CCDC47"	0.33506251575121	0.000148028984975085	0.177272933340162	"Altiratinib"
"ANKRD27"	0.577532087603424	0.000293008602311781	0.238790392918834	"Altiratinib"
"FURIN"	0.598029505918376	0.000330691564934667	0.238790392918834	"Altiratinib"
"TMEM164"	0.97690396373166	0.000556995865794909	0.344211780212435	"Altiratinib"
"PTDSS2"	0.368142302926033	0.000606793822976087	0.344211780212435	"Altiratinib"
"TKT"	0.252536197815443	0.000870446144144973	0.365361794016469	"Altiratinib"
"FAM117A"	0.57128255656952	0.000969587996891946	0.365361794016469	"Altiratinib"
"FAM78A"	1.12190001437471	0.00108775885106441	0.365361794016469	"Altiratinib"
"RRAS2"	1.27657611509386	0.0011379471625006	0.365361794016469	"Altiratinib"
"MEX3D"	0.382996698623542	0.00115941235248196	0.365361794016469	"Altiratinib"
"SPIDR"	0.338490779113539	0.00117819322461501	0.365361794016469	"Altiratinib"
"SEC31A"	0.226724175632939	0.00118645971335836	0.365361794016469	"Altiratinib"
"NOMO1"	0.666982487096327	0.00131059190530193	0.373104416655933	"Altiratinib"
"ZNF449"	0.838280898395589	0.0016386588283078	0.380989531766511	"Altiratinib"
"FOCAD"	0.52039231240844	0.00165498340784239	0.380989531766511	"Altiratinib"
"LUZP1"	0.525176366474043	0.00166303026325057	0.380989531766511	"Altiratinib"
"TAB1"	0.190758224830223	0.00170122734901607	0.380989531766511	"Altiratinib"
"ATP13A2"	0.596644382481924	0.00173209195180544	0.380989531766511	"Altiratinib"
"DMXL2"	0.578501982257014	0.00211882228889181	0.407797618387071	"Altiratinib"
"MEMO1"	0.30058890094016	0.00220021166835461	0.411568603544607	"Altiratinib"
"EMP3"	0.993235724982559	0.00229401173616238	0.415844295022591	"Altiratinib"
"ASCC1"	0.29450129463556	0.00233796316238865	0.415844295022591	"Altiratinib"
"VAMP3"	0.339404625266055	0.00243735924855126	0.416981872712468	"Altiratinib"
"CRTC3"	0.523164468361511	0.00261127273461362	0.426500748632051	"Altiratinib"
"OGFOD3"	0.271290516973481	0.00272747371856497	0.426500748632051	"Altiratinib"
"FLNA"	0.733426447126454	0.00273042787675	0.426500748632051	"Altiratinib"
"STARD5"	0.71677493973629	0.00280198120773628	0.428484154197274	"Altiratinib"
"SHB"	0.550280059431357	0.00286721796407537	0.429206600233394	"Altiratinib"
"AGFG2"	0.319193706121792	0.00293181093158651	0.430097792415584	"Altiratinib"
"MED23"	0.234966979499115	0.00304521593105517	0.430097792415584	"Altiratinib"
"MAN1B1"	0.308578936094532	0.00358169298468211	0.440351194726435	"Altiratinib"
"TRADD"	0.270690341193064	0.00363293661269903	0.440351194726435	"Altiratinib"
"TKTL2"	0.292027477083907	0.0036712536241369	0.440351194726435	"Altiratinib"
"WT1"	1.71349370832117	0.00367621660012234	0.440351194726435	"Altiratinib"
"MED6"	0.181822436440411	0.00380401468430332	0.450545827114518	"Altiratinib"
"DIAPH2"	0.767313004007851	0.00392353933536991	0.459651162571922	"Altiratinib"
"PWWP2B"	0.562977770526948	0.00410886965831255	0.46616207555045	"Altiratinib"
"S100A4"	1.01915879977035	0.00422208926069174	0.474017479705579	"Altiratinib"
"BSG"	0.375214031242205	0.0047596153226721	0.495467073863615	"Altiratinib"
"MAPK1"	0.261513575264981	0.00478090329205938	0.495467073863615	"Altiratinib"
"CGAS"	0.80529972316738	0.00493584390359619	0.496334821740851	"Altiratinib"
"BID"	0.335214523166555	0.00499254101627598	0.496334821740851	"Altiratinib"
"P4HB"	0.28565930100996	0.00505620621297004	0.496334821740851	"Altiratinib"
"DHCR24"	0.790695192604371	0.0053415989958267	0.49784755311267	"Altiratinib"
"RPN1"	0.202789532399356	0.00535629910272658	0.49784755311267	"Altiratinib"
"SLC39A13"	0.863423917615939	0.00539350533069371	0.49784755311267	"Altiratinib"
"ITGB2"	1.23775887736696	0.00544087598340269	0.49784755311267	"Altiratinib"
"CDK5"	0.303171700567128	0.00545054845679115	0.49784755311267	"Altiratinib"
"TMEM189"	0.594581169704044	0.00564291139008295	0.504863537929659	"Altiratinib"
"SRPRB"	0.319930324904328	0.005643488670794	0.504863537929659	"Altiratinib"
"FAAP20"	0.307799175501881	0.00567009230668402	0.504863537929659	"Altiratinib"
"ARID3A"	0.758740127980731	0.00579123036236644	0.504863537929659	"Altiratinib"
"UCKL1"	0.193923729642278	0.00581195980608244	0.504863537929659	"Altiratinib"
"SNX3"	0.403430391890628	0.00598571164049295	0.504863537929659	"Altiratinib"
"HPRT1"	0.243124735237914	0.00620894425420251	0.504863537929659	"Altiratinib"
"DNAJB14"	0.336532441568889	0.00629031240230654	0.504863537929659	"Altiratinib"
"ANAPC11"	0.400233159457935	0.00647532320117539	0.511111910313641	"Altiratinib"
"LDLR"	0.699370352662783	0.00649678342113276	0.511111910313641	"Altiratinib"
"NDRG3"	0.536384236755382	0.00656521461294209	0.512752776074564	"Altiratinib"
"CORO1C"	0.63299011982866	0.00701468094825967	0.52057015517376	"Altiratinib"
"TTC19"	0.29476733856161	0.00705170186076906	0.52057015517376	"Altiratinib"
"PDE3B"	0.562483540011442	0.00729204017465365	0.530867706770528	"Altiratinib"
"FANCB"	0.398900999769233	0.00733895790580893	0.530867706770528	"Altiratinib"
"DDOST"	0.225366536069156	0.00777599615712637	0.547775729290902	"Altiratinib"
"SC5D"	0.411444326376884	0.0082389151533543	0.554993922017829	"Altiratinib"
"SIRT6"	0.229805172268636	0.00869177482600238	0.557128817305474	"Altiratinib"
"RAB37"	1.51977422682813	0.00873172134602232	0.557128817305474	"Altiratinib"
"TMX1"	0.229394447146373	0.0087727943721331	0.557128817305474	"Altiratinib"
"GUSB"	0.422139262454775	0.00884795615467865	0.557128817305474	"Altiratinib"
"CCDC102A"	0.539586602593736	0.0088878157730839	0.557128817305474	"Altiratinib"
"S100A11"	1.22617367990212	0.00892238014625118	0.557128817305474	"Altiratinib"
"PDIA5"	0.823544396644713	0.00909770882183651	0.557128817305474	"Altiratinib"
"TRIM65"	0.371510914639302	0.00910576332527265	0.557128817305474	"Altiratinib"
"ASCC2"	0.273454087224195	0.00941744122417174	0.557128817305474	"Altiratinib"
"SEC63"	0.434804265138916	0.00951871703926397	0.557128817305474	"Altiratinib"
"MORC3"	0.342768809325696	0.0097639919055629	0.557128817305474	"Altiratinib"
"FANCA"	0.260380631855779	0.00977473133983575	0.557128817305474	"Altiratinib"
"POMK"	0.511891751254022	0.0098023422070613	0.557128817305474	"Altiratinib"
"STING1"	1.1287447434062	0.00990520063942135	0.557128817305474	"Altiratinib"
"STRBP"	0.5753583888377	9.284972930724e-08	0.000944868671840317	"AMG-232"
"BACH2"	1.04460950400166	1.63415543382967e-07	0.000944868671840317	"AMG-232"
"PTPRE"	1.02978008769825	6.39232853320347e-07	0.00243425794546855	"AMG-232"
"TGFBR2"	1.02399943514276	9.28245875882517e-07	0.00243425794546855	"AMG-232"
"NCKAP1L"	0.466209639068931	1.48815542300183e-06	0.00272627244939312	"AMG-232"
"FLII"	0.292507596835872	1.84601233182246e-06	0.00272627244939312	"AMG-232"
"SPG7"	0.412746442403127	5.20779892249325e-06	0.00565360763376105	"AMG-232"
"CEMIP2"	0.752369414878831	5.37786959282009e-06	0.00565360763376105	"AMG-232"
"RPS27L"	0.534896013963283	7.91263967499442e-06	0.00700684321115783	"AMG-232"
"ABI1"	0.526487383565022	8.48286103045742e-06	0.00700684321115783	"AMG-232"
"BBC3"	0.873936115788078	1.15116158013695e-05	0.00735494251356638	"AMG-232"
"DIP2C"	1.02053222521301	1.23201089556385e-05	0.00735494251356638	"AMG-232"
"ERGIC1"	0.639448544325414	1.384355766582e-05	0.00735494251356638	"AMG-232"
"PRAG1"	0.868180252150989	1.46477592079576e-05	0.00735494251356638	"AMG-232"
"MYL6"	0.354484869516282	1.50098297074151e-05	0.00735494251356638	"AMG-232"
"SGSM3"	0.496540248562555	1.56651004757279e-05	0.00735494251356638	"AMG-232"
"PPP1R18"	0.810904880248786	1.64635312019995e-05	0.00735494251356638	"AMG-232"
"TOP2B"	0.803553443975891	1.77500799598968e-05	0.00735494251356638	"AMG-232"
"WASF2"	0.389782134855488	1.78085775146886e-05	0.00735494251356638	"AMG-232"
"HPS4"	0.60581497835119	2.07698082988864e-05	0.00749449679493418	"AMG-232"
"FLI1"	0.713813187005147	2.49319139805979e-05	0.00823750437918955	"AMG-232"
"ACTR2"	0.287815143141443	2.64583089211705e-05	0.00849899678790044	"AMG-232"
"PTP4A3"	1.13459352339898	2.94726615450512e-05	0.00896899626597294	"AMG-232"
"SETDB2"	0.700869887784267	3.27894850987152e-05	0.00917485807413192	"AMG-232"
"CAPN1"	0.367514519041681	3.38543329235744e-05	0.00917485807413192	"AMG-232"
"TRANK1"	0.714906997777876	3.41161273942989e-05	0.00917485807413192	"AMG-232"
"ARPC3"	0.348244737499645	3.49731676318502e-05	0.00919158432942536	"AMG-232"
"PBLD"	0.804970588474236	3.74241365502619e-05	0.0094081025014615	"AMG-232"
"SPIN1"	0.370980824455439	3.90962558707732e-05	0.00942490193765837	"AMG-232"
"ARL14EP"	0.232280852704517	3.91210042379455e-05	0.00942490193765837	"AMG-232"
"CIITA"	1.00200884676175	4.16641408406057e-05	0.00982642336697367	"AMG-232"
"RBM4B"	0.351595506240929	4.30873684587052e-05	0.00982642336697367	"AMG-232"
"CLEC2D"	1.07746787747258	4.33368723379157e-05	0.00982642336697367	"AMG-232"
"ABHD14A"	0.765376551509297	3.92190522283762e-05	0.384129887818381	"AMG-925"
"CIZ1"	0.439881898611376	0.000106904053457994	0.384129887818381	"AMG-925"
"SCYL2"	0.194233930325425	0.000123310731029645	0.384129887818381	"AMG-925"
"MAGI1"	2.16775209922911	0.000538301333575769	0.567694886610839	"AMG-925"
"MYO6"	2.14607816069006	0.000546444809698981	0.567694886610839	"AMG-925"
"ISCA1"	0.368212847778687	0.000557433422480911	0.567694886610839	"AMG-925"
